ID,Gender,Married,Age,Graduated,Profession,Work_Experience,Family_Size,Spending_Score
466790,Male,Yes,45,Yes,Doctor,1,2,Average
463844,Female,Yes,26,Yes,Engineer,9,2,Low
462913,Female,No,25,Yes,Artist,4,5,Low
465541,Female,Yes,45,Yes,Artist,1,4,Average
459149,Male,Yes,43,No,Executive,0,4,High
464508,Male,Yes,49,Yes,Executive,1,3,High
458999,Male,Yes,55,Yes,Artist,1,2,Average
459947,Female,No,37,Yes,Artist,3,1,Low
465500,Male,Yes,65,Yes,Entertainment,1,2,High
466009,Female,No,32,No,,10,5,Low
466338,Female,No,39,No,Engineer,0,3,Low
465122,Female,Yes,40,Yes,Artist,2,2,Average
465230,Male,Yes,72,Yes,Entertainment,1,3,Average
466369,Female,No,38,No,Homemaker,5,1,Low
463939,Male,No,26,No,Marketing,0,5,Low
460825,Male,No,30,Yes,Doctor,1,3,Low
461125,Male,Yes,51,Yes,Homemaker,1,,Low
463471,Male,No,57,Yes,Marketing,1,4,Low
467415,Female,No,31,Yes,Healthcare,1,1,Low
465879,Male,No,39,Yes,Artist,0,1,Low
463961,Female,No,30,No,Engineer,0,4,Low
462634,Female,Yes,43,No,Artist,0,3,Average
463622,Male,No,27,Yes,Healthcare,8,1,Low
466624,Female,Yes,46,No,Artist,0,4,Average
467785,Male,Yes,43,No,Artist,1,2,Low
461928,Male,Yes,69,Yes,Lawyer,,1,Low
460578,Male,Yes,28,No,Entertainment,8,4,Average
460198,Male,No,43,Yes,Entertainment,9,1,Low
467468,Female,No,27,No,Healthcare,,5,Low
463581,Female,No,28,Yes,Healthcare,1,3,Low
463968,Male,No,33,No,Artist,,4,Low
465414,Female,No,30,No,Engineer,0,1,Low
464574,Male,No,58,No,Healthcare,4,2,Low
462312,Female,No,38,Yes,Engineer,8,4,Low
467971,Female,No,31,Yes,Artist,1,4,Low
464746,Male,Yes,32,No,Executive,4,5,Average
459298,Male,Yes,45,Yes,Artist,4,4,Average
466414,Male,Yes,66,Yes,Artist,1,3,Low
460773,Female,Yes,51,Yes,Artist,1,3,Average
461594,Female,Yes,59,Yes,Artist,,2,Average
462713,Female,No,40,Yes,Engineer,,1,Low
465163,Male,Yes,46,Yes,Artist,11,5,Average
462222,Male,No,20,No,Healthcare,1,6,Low
459342,Female,Yes,84,No,Lawyer,1,2,High
463006,Female,No,41,Yes,Marketing,,1,Low
463029,Male,Yes,51,No,Artist,,3,Average
460767,Male,Yes,57,Yes,Entertainment,8,5,Average
464319,Female,No,33,No,Doctor,0,1,Low
462828,Male,No,25,No,Marketing,3,3,Low
459873,Male,Yes,55,Yes,Artist,,3,Average
461608,Female,Yes,56,Yes,Executive,,4,High
465155,Male,Yes,77,Yes,Lawyer,1,1,Low
461704,Male,Yes,30,Yes,Healthcare,1,2,Low
464826,Male,No,23,No,Healthcare,6,5,Low
462677,Female,No,43,Yes,Artist,2,4,Low
465006,Male,No,39,Yes,Entertainment,5,1,Low
463483,Male,Yes,29,No,Executive,1,2,High
459816,Male,Yes,37,Yes,Doctor,,2,Low
459002,Female,Yes,45,No,Engineer,2,2,Low
465990,Male,Yes,48,No,Executive,2,2,High
466044,Male,Yes,27,No,Entertainment,0,4,Average
461163,Female,Yes,60,No,Entertainment,9,4,Low
467106,Male,Yes,45,Yes,Entertainment,4,3,Average
467373,Male,No,31,Yes,Healthcare,,1,Low
461256,Male,No,33,No,Doctor,1,4,Low
466522,Male,,18,No,,6,4,High
459010,Female,Yes,48,Yes,Artist,,3,Average
466537,Female,Yes,83,No,Lawyer,,2,Low
459046,Male,Yes,57,Yes,Executive,,4,Low
459335,Male,No,26,Yes,Healthcare,,3,Low
462695,Male,Yes,51,Yes,Artist,8,5,Low
466208,Male,Yes,67,No,Executive,2,1,High
462128,Male,Yes,38,Yes,Artist,9,2,Average
467329,Female,No,40,Yes,Doctor,0,1,Low
461609,Female,Yes,45,Yes,Artist,5,2,Average
464470,Male,Yes,48,Yes,Artist,0,4,Average
462705,Female,Yes,69,No,Lawyer,0,2,Average
465255,Male,No,21,No,Healthcare,9,5,Low
462536,Female,Yes,48,No,Engineer,1,,High
461186,Female,No,18,No,Healthcare,,3,Low
466018,Other,Yes,72,Yes,Artist,0,3,Low
461385,Male,Yes,85,No,Lawyer,,1,Low
459115,Female,No,21,No,Marketing,1,5,Low
461263,Female,Yes,48,Yes,Artist,1,1,Low
460027,Female,No,37,Yes,Entertainment,6,,Low
460366,Male,No,28,No,Healthcare,1,5,Low
464106,Male,Yes,55,Yes,Entertainment,1,2,Low
465696,Female,No,56,Yes,Artist,0,2,Low
461627,Male,Yes,50,Yes,Doctor,1,2,Low
467963,Male,No,21,No,Healthcare,1,4,Low
462437,Male,No,18,No,Healthcare,0,6,Low
467543,Male,Yes,68,Yes,Lawyer,0,2,High
465206,Male,Yes,47,Yes,Artist,13,1,Low
463040,Male,Yes,75,No,Lawyer,1,2,High
461668,Male,Yes,50,Yes,Artist,3,4,Average
461955,Male,No,31,Yes,Healthcare,0,4,Low
467139,Female,No,30,Yes,Artist,0,3,Low
459366,Female,Yes,41,Yes,Artist,0,4,Low
460689,Male,Yes,41,,Executive,6,2,High
462167,Female,Yes,35,No,Healthcare,2,1,Low
466752,Male,Yes,37,Yes,Healthcare,0,1,Low
462778,Male,Yes,60,Yes,Entertainment,0,,Low
466902,Male,Yes,50,Yes,Doctor,0,3,Average
459534,Male,Yes,36,Yes,Artist,0,2,Average
463399,Female,No,26,No,Marketing,3,3,Low
465538,Male,Yes,62,No,,7,2,High
464878,Male,No,22,No,Healthcare,0,4,Low
467599,Female,No,19,No,Healthcare,0,3,Low
466226,Female,Yes,45,Yes,Artist,0,5,Average
463576,Female,No,31,No,Doctor,0,4,Low
464911,Male,Yes,56,Yes,Artist,0,3,Average
466457,Female,Yes,62,,Lawyer,8,5,Low
463909,Female,No,25,Yes,Healthcare,1,3,Low
466099,Female,Yes,73,Yes,Lawyer,1,1,Low
464427,Male,Yes,62,Yes,Doctor,1,4,Average
463951,Male,Yes,46,No,Entertainment,0,3,Average
465638,Female,Yes,51,Yes,Artist,,,Low
465289,Male,Yes,25,Yes,Executive,1,2,High
466718,Male,Yes,66,,Executive,0,2,High
464219,Male,No,27,Yes,Marketing,1,2,Low
467098,Male,Yes,87,No,Executive,1,2,Low
467451,Female,Yes,47,Yes,Artist,0,1,Low
465137,Male,Yes,57,Yes,Artist,1,4,Average
462289,Male,Yes,60,Yes,Artist,0,4,Average
467459,Male,Yes,40,Yes,Executive,,5,High
460308,Female,No,32,Yes,Doctor,7,,Low
467647,Male,No,28,Yes,Healthcare,2,3,Low
459803,Male,No,39,Yes,Doctor,4,3,Low
465972,Female,No,47,Yes,Marketing,9,1,Low
459414,Female,No,39,Yes,,8,,Low
466173,Male,No,28,No,Entertainment,1,,Low
464136,Male,Yes,69,Yes,Artist,0,3,Average
459286,Female,No,42,Yes,Artist,0,1,Low
463580,Female,Yes,46,Yes,Engineer,1,1,Low
466636,Female,No,23,No,Marketing,3,3,Low
461064,Male,No,45,Yes,Artist,1,5,Low
461597,Female,Yes,38,Yes,Doctor,1,4,Average
458990,Female,Yes,71,No,Lawyer,1,3,High
461351,Female,No,26,No,Doctor,0,2,Low
464420,Female,Yes,60,Yes,Artist,8,2,High
462060,Female,Yes,46,Yes,Artist,1,2,Average
465707,Male,Yes,39,Yes,Entertainment,1,4,Average
463733,Female,No,18,No,Healthcare,1,3,Low
463960,Male,Yes,26,Yes,Doctor,1,2,Average
462395,Male,Yes,53,Yes,Artist,1,2,High
461015,Male,Yes,40,Yes,Entertainment,1,2,Average
464965,Male,Yes,76,No,Executive,,7,Low
466267,Male,Yes,26,Yes,Entertainment,0,3,Average
464056,Female,Yes,65,Yes,Artist,0,2,Average
465898,Female,No,37,Yes,Artist,12,2,Low
465361,Male,No,25,No,Healthcare,0,4,Low
461394,Female,No,21,No,Engineer,0,5,Low
466269,Female,No,25,No,Healthcare,0,4,Low
466213,Male,No,23,No,Healthcare,4,5,Low
465550,Female,No,30,Yes,Healthcare,1,6,Low
463451,Female,No,30,No,Doctor,0,4,Low
463877,Male,Yes,42,No,Entertainment,0,4,Average
459499,Female,Yes,81,No,Lawyer,,2,High
463876,Male,Yes,49,Yes,Entertainment,1,5,Average
465448,Male,No,32,No,Healthcare,0,3,Low
463041,Female,Yes,43,Yes,Artist,,4,Average
459325,Male,Yes,26,No,Executive,9,4,High
467233,Female,No,67,No,Artist,1,2,Low
465264,Male,Yes,88,No,Executive,0,1,Low
461811,Female,No,40,Yes,Healthcare,8,4,Low
466370,Female,,48,Yes,Artist,0,4,Low
465368,Male,No,18,No,Healthcare,7,3,Low
461245,Male,Yes,39,Yes,,5,3,Average
467693,Male,Yes,61,Yes,Entertainment,7,5,High
467879,Female,Yes,51,Yes,Artist,,4,High
461499,Female,Yes,25,No,Engineer,0,2,Average
465936,Male,No,35,Yes,Artist,6,3,Low
459748,Male,Yes,46,No,Executive,0,2,High
466376,Female,Yes,53,No,Homemaker,2,3,High
460215,Male,Yes,48,Yes,Entertainment,9,1,Low
462076,Male,Yes,75,Yes,Lawyer,1,2,Low
465756,Male,No,23,No,Healthcare,1,3,Low
463573,Male,No,29,No,Doctor,1,2,Low
463455,Male,Yes,46,No,Artist,0,2,Low
460841,Female,No,61,Yes,Marketing,1,1,Low
463959,Female,No,37,No,Artist,1,1,Low
461792,Female,No,23,No,Healthcare,6,5,Low
459118,Male,No,21,No,Healthcare,,8,Low
462791,Female,No,33,No,Healthcare,7,4,Low
460852,Male,Yes,74,No,Executive,0,,Low
463102,Male,No,41,No,Entertainment,0,2,Low
463302,Female,Yes,58,Yes,Engineer,,4,High
462659,Male,Yes,25,Yes,Entertainment,8,2,Average
463408,Male,No,33,No,Marketing,2,3,Low
462071,Male,Yes,43,No,Doctor,0,2,Low
464806,Male,Yes,25,No,Executive,1,2,Low
463664,Female,No,26,No,Engineer,0,1,Low
467795,Male,No,22,No,Healthcare,1,5,Low
459141,Male,Yes,28,No,Artist,0,2,Average
465900,Female,No,36,Yes,Entertainment,7,1,Low
467265,Female,No,28,No,Healthcare,1,3,Low
464490,Male,Yes,85,Yes,Artist,1,4,High
461920,Male,No,30,Yes,Entertainment,0,,Low
460411,Male,Yes,43,Yes,Healthcare,7,2,High
466491,Male,Yes,82,No,Executive,1,2,High
459062,Male,,48,Yes,Executive,,5,High
465248,Female,No,18,No,Healthcare,3,3,Low
463308,Male,Yes,53,Yes,Engineer,1,2,Low
463478,Male,Yes,50,Yes,Artist,0,4,Average
465396,Female,Yes,39,No,Engineer,9,6,Average
461954,Female,Yes,35,No,Engineer,2,6,Average
467287,Male,No,28,Yes,Entertainment,,3,Low
463800,Female,No,33,Yes,Engineer,1,3,Low
459894,Female,Yes,35,Yes,Healthcare,1,3,Low
459778,Male,Yes,48,Yes,Entertainment,0,4,Average
464662,Female,Yes,50,Yes,Artist,1,3,High
460878,Male,Yes,47,No,Entertainment,0,4,Average
462187,Female,No,50,Yes,Artist,4,1,Low
462675,Male,Yes,56,Yes,Artist,,4,Low
461908,Female,No,26,No,Healthcare,10,1,Low
461951,Male,No,21,No,Healthcare,0,4,Low
465352,Male,Yes,61,Yes,Entertainment,1,4,Average
464258,Female,Yes,88,No,Lawyer,0,2,High
464215,Male,No,72,No,Marketing,1,2,Low
467561,Male,Yes,61,Yes,Artist,1,2,Low
460322,Female,Yes,45,No,Engineer,8,,Low
464665,Female,Yes,51,No,Engineer,1,5,Average
460670,Male,No,42,Yes,Artist,6,2,Low
461486,Male,Yes,59,No,Entertainment,8,3,Average
459526,Female,No,45,Yes,Healthcare,4,1,Low
465429,Female,Yes,68,Yes,Artist,,3,Average
466492,Female,Yes,85,Yes,Lawyer,0,2,High
459489,Male,Yes,46,Yes,Doctor,1,4,Average
459681,Female,Yes,32,Yes,Artist,0,2,Average
462971,Female,Yes,70,Yes,Engineer,0,1,Low
461233,Male,Yes,37,Yes,Entertainment,,,Low
461221,Female,No,30,No,Marketing,1,4,Low
464090,Female,No,33,Yes,Engineer,1,2,Low
459863,Male,Yes,61,No,Healthcare,,3,Low
459822,Female,No,37,Yes,Engineer,0,1,Low
462540,Male,Yes,32,Yes,Entertainment,6,2,Low
467411,Male,Yes,52,Yes,Artist,0,2,High
463997,Female,Yes,42,No,Entertainment,0,3,Average
464103,Male,Yes,47,Yes,Artist,3,2,Average
465751,Female,Yes,52,Yes,Artist,9,2,Low
459797,Male,Yes,66,Yes,Entertainment,0,3,Average
460798,Female,No,28,No,Engineer,,6,Low
464572,Female,Yes,47,Yes,Marketing,1,1,Low
462352,Male,Yes,52,Yes,Entertainment,1,3,Average
460513,Male,No,27,No,Healthcare,2,4,Low
463228,Female,Yes,56,Yes,Artist,0,5,Average
464765,Female,Yes,53,No,Engineer,7,6,Average
463720,Female,Yes,45,Yes,Artist,1,4,Average
460799,Female,No,37,No,Homemaker,1,1,Low
460891,Female,Yes,36,No,Artist,2,4,Average
460311,Male,No,25,Yes,Entertainment,2,3,Low
466727,Female,Yes,45,Yes,Artist,1,2,Average
466157,Male,Yes,72,Yes,Homemaker,9,,Low
465138,Male,No,35,Yes,Entertainment,1,3,Low
466361,Female,Yes,72,Yes,Lawyer,1,2,High
463154,Female,Yes,31,No,Artist,1,4,Low
462967,Male,Yes,47,No,Entertainment,4,3,Average
460908,Male,No,20,No,Healthcare,7,3,Low
467560,Female,Yes,73,Yes,Lawyer,1,2,Low
463404,Male,Yes,29,No,Doctor,,2,High
463281,Male,Yes,25,No,Entertainment,3,2,Average
462466,Male,Yes,52,Yes,Executive,0,4,High
463744,Female,No,27,Yes,Artist,1,6,Low
464209,Male,Yes,52,Yes,Executive,1,4,Average
462528,Female,Yes,49,Yes,Artist,0,1,Low
459518,Male,Yes,60,,,,4,Average
460061,Male,No,45,Yes,Marketing,0,1,Low
466188,Male,Yes,59,Yes,Artist,4,1,Low
467914,Female,No,18,No,Healthcare,8,5,Low
462758,Male,No,18,No,Healthcare,0,3,Low
465704,Male,Yes,55,No,Artist,1,1,Low
460397,Female,No,59,Yes,Entertainment,1,1,Low
466676,Male,No,22,No,Healthcare,0,2,Low
465024,Male,Yes,52,Yes,Executive,0,4,High
461630,Male,Yes,51,Yes,Artist,1,3,Average
465328,Male,Yes,35,No,Executive,0,5,High
461220,Female,No,26,No,Executive,8,3,Low
463935,Male,Yes,38,Yes,Entertainment,1,2,Average
460514,Male,Yes,43,Yes,Doctor,1,4,Low
466262,Male,No,41,Yes,Entertainment,1,2,Low
467094,Female,No,27,No,Homemaker,8,,Low
459280,Male,Yes,60,Yes,,0,1,Low
464581,Female,No,25,No,Doctor,,4,Low
459624,Male,No,18,No,Healthcare,,5,Low
460890,Male,Yes,47,Yes,Artist,0,4,Average
466415,Male,Yes,71,No,Marketing,1,1,Low
462392,Female,No,32,Yes,Entertainment,1,3,Low
459706,Male,Yes,60,Yes,Entertainment,1,3,Average
464429,Female,No,33,Yes,Healthcare,0,,Low
467446,Female,No,37,Yes,Artist,9,1,Low
460528,Male,Yes,48,Yes,Homemaker,9,1,Low
464836,Female,,33,No,Engineer,7,5,High
459212,Female,Yes,68,Yes,Artist,1,2,Average
462364,Male,Yes,51,No,Artist,0,3,Low
464549,Male,Yes,52,Yes,Executive,1,4,Low
464555,Male,Yes,31,Yes,Marketing,13,4,High
462027,Male,No,39,No,Engineer,1,1,Low
467110,Male,,60,Yes,Lawyer,1,1,High
467123,Female,Yes,50,Yes,Executive,4,3,High
459599,Female,No,19,No,Healthcare,,4,Low
467826,Male,No,18,No,Healthcare,0,6,Low
461837,Male,Yes,37,Yes,Artist,0,2,Low
467328,Female,Yes,50,Yes,Doctor,1,3,Average
467962,Female,No,20,No,Healthcare,0,,Low
464025,Male,No,19,No,Healthcare,1,6,Low
460385,Male,No,31,Yes,Healthcare,0,4,Low
462551,Male,Yes,53,Yes,Doctor,14,2,Average
462047,Female,Yes,26,Yes,Artist,12,2,Average
459958,Male,No,37,Yes,Healthcare,8,3,Low
465690,Female,Yes,49,No,Healthcare,,2,Average
459221,Male,Yes,70,No,Entertainment,,1,Low
461059,Female,Yes,48,No,Lawyer,1,2,High
461227,Male,No,21,No,Healthcare,0,4,Low
466246,Male,No,19,No,Healthcare,0,4,Low
462619,Male,,61,No,,0,,High
459561,Male,No,31,No,Healthcare,,3,Low
467048,Female,Yes,65,Yes,Lawyer,0,3,High
467362,Male,Yes,73,No,Executive,1,1,Low
459846,Female,Yes,50,Yes,Artist,1,3,Average
460351,Male,Yes,70,Yes,Lawyer,0,1,Low
459515,Male,Yes,58,Yes,Engineer,0,1,Low
460499,Female,,58,No,Marketing,14,6,High
460829,Male,No,18,Yes,Healthcare,1,2,Low
466559,Male,No,32,No,Healthcare,0,4,Low
467236,Female,No,40,Yes,Lawyer,4,1,Low
461816,Female,No,49,Yes,Marketing,0,5,Low
467409,Male,No,35,Yes,Artist,8,1,Low
466299,Female,Yes,40,Yes,Engineer,0,2,Low
464565,Male,No,30,Yes,Marketing,12,4,Low
465906,Female,No,35,Yes,Artist,5,1,Low
460950,Male,Yes,28,No,Doctor,0,5,Low
466654,Male,No,30,,Marketing,8,1,Low
459649,Male,Yes,39,Yes,Healthcare,1,2,Average
461077,Male,No,39,Yes,Entertainment,1,8,Low
464642,Female,Yes,26,Yes,Engineer,6,7,High
463741,Male,Yes,36,Yes,Artist,0,3,High
460594,Female,No,26,Yes,Homemaker,9,,Low
465253,Male,No,21,No,Healthcare,1,3,Low
459936,Female,No,45,Yes,Artist,2,1,Low
462998,Male,Yes,45,No,Entertainment,10,4,Average
464179,Female,Yes,63,Yes,Artist,0,3,Average
465655,Female,No,45,Yes,Artist,1,1,Low
462988,Female,Yes,27,Yes,Healthcare,9,2,High
463933,Male,Yes,47,No,Executive,0,7,Low
462111,Male,Yes,36,Yes,Artist,6,4,Average
462435,Male,Yes,49,Yes,Artist,,2,Average
462747,Male,No,25,No,Doctor,7,4,Low
462279,Male,No,32,No,Healthcare,0,7,Low
463383,Male,Yes,41,No,Executive,6,3,High
459743,Female,Yes,50,Yes,Artist,9,4,Average
461762,Female,Yes,63,Yes,Artist,0,2,High
463071,Male,Yes,69,No,Executive,,4,Low
464121,Female,Yes,62,Yes,Engineer,1,1,Low
465051,Male,Yes,63,Yes,Marketing,1,3,High
460140,Female,Yes,36,Yes,Artist,5,2,Low
466197,Female,Yes,31,No,Engineer,8,2,Low
460433,Female,No,45,No,Entertainment,8,2,Low
462953,Female,Yes,45,Yes,Artist,1,4,Average
462535,Male,No,26,No,Doctor,1,3,Low
462921,Male,Yes,49,No,Artist,,4,Average
464735,Female,No,38,Yes,Marketing,8,3,Low
464455,Female,Yes,74,Yes,Lawyer,1,2,High
461675,Male,No,61,Yes,Lawyer,1,1,Low
464578,Female,No,26,Yes,Healthcare,0,,Low
466304,Female,Yes,70,Yes,Lawyer,1,2,High
466850,Female,No,30,No,Doctor,,3,Low
467041,Female,Yes,57,Yes,Artist,1,4,Average
464775,Female,Yes,35,,,8,4,Average
464858,Male,No,20,No,Healthcare,1,3,Low
462040,Male,No,19,No,Healthcare,5,4,Low
460800,Male,No,52,Yes,Artist,1,3,Low
459663,Male,No,31,Yes,Artist,,6,Low
462081,Male,No,22,No,Marketing,0,3,Low
463047,Male,Yes,27,Yes,Homemaker,9,,Low
464500,Female,,39,Yes,Artist,1,3,Low
460756,Female,No,28,No,Homemaker,8,,Low
462835,Male,Yes,59,No,Engineer,,4,Average
463766,Female,Yes,57,Yes,Artist,1,3,Average
463874,Male,No,25,Yes,Healthcare,1,4,Low
463525,Female,Yes,40,No,Engineer,0,3,Low
465653,Female,Yes,53,Yes,Artist,1,2,Low
465905,Female,No,32,Yes,Artist,9,1,Low
465663,Female,No,70,Yes,Artist,0,2,Low
465225,Male,No,48,Yes,Engineer,0,1,Low
465001,Male,Yes,75,Yes,Lawyer,1,2,High
466905,Male,Yes,62,Yes,Artist,0,1,Low
465573,Male,Yes,41,No,Artist,1,6,Average
467008,Male,Yes,55,Yes,Artist,0,3,Average
466995,Female,No,35,Yes,Artist,8,,Low
463397,Female,No,20,No,Healthcare,4,3,Low
466238,Male,No,20,No,Healthcare,0,3,Low
460531,Female,No,35,No,,0,5,Low
462250,Female,Yes,56,Yes,Entertainment,1,3,Average
462611,Male,Yes,39,No,Executive,1,7,High
459098,Male,Yes,42,Yes,Entertainment,,3,Low
465701,Male,Yes,35,Yes,Artist,1,2,Average
466242,Female,No,35,No,Engineer,1,1,Low
466308,Male,No,33,Yes,Healthcare,0,2,Low
464039,Male,No,42,Yes,Artist,1,2,Low
459972,Male,No,35,Yes,Artist,5,2,Low
461801,Female,No,27,No,Healthcare,0,3,Low
462716,Male,No,33,No,Entertainment,6,2,Low
467218,Female,No,32,Yes,Artist,9,1,Low
460387,Female,No,35,No,Entertainment,4,2,Low
466441,Male,No,22,No,Healthcare,0,9,Low
462057,Male,Yes,40,Yes,Artist,3,4,Average
466991,Male,Yes,51,Yes,Artist,3,2,Average
459453,Male,Yes,88,Yes,Lawyer,,,Low
461714,Male,Yes,82,Yes,Lawyer,1,2,High
463465,Male,Yes,43,Yes,Artist,6,3,Average
467940,Female,No,29,No,Marketing,9,4,Low
461970,Female,No,38,Yes,Artist,9,1,Low
459877,Male,Yes,37,Yes,Artist,0,3,Average
460784,Male,No,32,Yes,Healthcare,0,6,Low
460137,Male,No,26,Yes,Entertainment,5,4,Low
465201,Male,Yes,39,Yes,Entertainment,0,4,Average
465371,Female,No,43,Yes,Artist,0,1,Low
463929,Male,Yes,51,Yes,Doctor,11,2,Average
461998,Male,Yes,52,Yes,Artist,0,2,Average
460828,Male,No,51,No,Entertainment,1,1,Low
467523,Male,No,20,No,Healthcare,,4,Low
461673,Male,No,33,No,Healthcare,0,5,Low
459788,Female,No,36,Yes,Entertainment,,1,Low
462645,Female,Yes,39,No,Engineer,,6,Average
462666,Male,Yes,48,Yes,Artist,0,2,Low
462587,Female,Yes,78,No,Lawyer,1,2,High
459583,Male,Yes,46,Yes,Artist,1,1,Low
467361,Female,Yes,26,No,Homemaker,,4,Low
459493,Male,No,26,No,Healthcare,0,7,Low
464583,Female,No,37,Yes,Engineer,7,,Low
462726,Female,Yes,75,Yes,Homemaker,1,,High
466919,Male,No,19,No,Doctor,,5,Low
467949,Male,No,22,No,Healthcare,1,4,Low
462406,Male,Yes,27,No,Engineer,6,3,Low
460434,Male,,57,Yes,Artist,3,3,High
463729,Female,No,32,No,Artist,,5,Low
466827,Male,Yes,37,No,Entertainment,0,4,Average
463641,Female,No,33,Yes,Marketing,1,3,Low
467294,Female,Yes,57,No,Engineer,0,1,Low
460875,Male,No,35,Yes,Entertainment,0,3,Low
459183,Female,No,26,Yes,Artist,1,3,Low
464541,Male,No,31,Yes,Doctor,1,2,Low
461249,Female,No,53,Yes,Artist,1,,Low
462959,Female,Yes,56,Yes,Engineer,2,2,High
459922,Male,Yes,65,Yes,Lawyer,0,1,Low
467935,Male,No,23,No,Healthcare,7,3,Low
461382,Male,Yes,68,No,Executive,1,2,High
462521,Female,No,32,No,Homemaker,9,1,Low
463296,Female,No,21,No,Healthcare,0,5,Low
467003,Female,Yes,61,Yes,Artist,,2,Low
459705,Male,Yes,25,Yes,Entertainment,1,2,Average
459984,Female,Yes,36,Yes,Entertainment,0,3,Average
466051,Male,No,25,No,Executive,3,1,Low
463583,Male,Yes,58,Yes,Artist,9,4,Average
466100,Male,Yes,66,Yes,Executive,1,2,Low
461427,Female,No,42,Yes,Artist,1,2,Low
464193,Female,Yes,36,Yes,Doctor,13,2,Low
467835,Male,Yes,58,No,Artist,9,2,Low
463000,Female,No,36,No,Engineer,0,1,Low
462457,Male,No,28,No,Healthcare,2,4,Low
460426,Male,Yes,45,No,Artist,4,2,Average
466024,Female,Yes,35,No,Entertainment,10,2,Low
467031,Male,Yes,59,Yes,Artist,11,3,Average
467440,Male,Yes,49,Yes,Entertainment,0,1,Low
464377,Female,No,51,Yes,Entertainment,0,1,Low
465870,Male,No,40,Yes,Artist,5,2,Low
460677,Female,,49,No,Healthcare,2,2,Average
460095,Female,Yes,74,Yes,Lawyer,1,1,Low
463297,Male,No,27,Yes,Healthcare,4,2,Low
461790,Male,Yes,70,Yes,Artist,0,2,High
467410,Female,Yes,62,Yes,Lawyer,0,2,Low
465904,Male,No,37,Yes,Artist,9,1,Low
459393,Female,No,40,No,Healthcare,8,3,Low
465712,Male,No,47,Yes,,0,1,Low
465771,Male,Yes,52,Yes,Entertainment,1,4,Average
462013,Female,Yes,57,Yes,Executive,0,2,Average
465620,Male,No,37,Yes,Artist,8,3,Low
459840,Male,Yes,60,Yes,Artist,1,1,Low
461460,Male,Yes,43,Yes,Executive,7,3,High
466317,Male,Yes,37,Yes,Entertainment,4,1,Low
461962,Male,Yes,59,Yes,Entertainment,1,3,Average
466071,Female,Yes,60,Yes,Artist,2,3,Low
460796,Male,Yes,69,No,Lawyer,1,3,Low
467012,Male,Yes,49,Yes,Executive,1,4,High
460357,Male,No,23,No,Healthcare,1,5,Low
460182,Female,Yes,43,Yes,Artist,2,3,Average
460491,Female,No,22,No,Healthcare,1,7,Low
466630,Male,No,29,No,Healthcare,0,4,Low
466331,Male,Yes,26,Yes,Marketing,0,2,Low
463912,Female,Yes,36,No,Artist,1,4,Average
461728,Female,No,55,Yes,Entertainment,1,1,Low
463278,Female,Yes,59,Yes,Engineer,0,1,Low
459413,Female,Yes,83,Yes,Artist,,2,High
465659,Female,No,55,Yes,Doctor,3,,Low
461746,Male,Yes,53,Yes,Artist,2,3,Average
465574,Male,Yes,62,Yes,Artist,1,3,Average
462170,Male,Yes,73,No,Executive,0,3,High
460626,Male,Yes,45,No,Doctor,9,4,High
466122,Female,,28,Yes,Healthcare,4,8,Low
466678,Male,No,28,Yes,Healthcare,1,4,Low
464930,Male,No,25,No,Marketing,0,2,Low
465447,Male,Yes,52,Yes,Engineer,1,3,Average
467549,Male,Yes,61,Yes,Entertainment,11,3,Average
463718,Female,No,27,Yes,Artist,1,4,Low
467626,Male,Yes,31,Yes,Entertainment,8,2,Average
459058,Male,No,40,Yes,Artist,1,4,Low
461983,Male,No,27,Yes,Artist,1,3,Low
461207,Female,No,60,Yes,Artist,6,1,Low
467585,Male,Yes,40,Yes,Healthcare,6,2,High
464604,Male,Yes,32,No,Entertainment,5,2,Low
462529,Female,Yes,42,Yes,Engineer,1,2,Low
460475,Male,Yes,32,Yes,Doctor,0,2,Average
463553,Male,No,27,Yes,Artist,9,2,Low
460912,Male,No,29,No,Entertainment,1,5,Low
461715,Male,No,43,Yes,Entertainment,0,5,Low
459567,Male,Yes,48,Yes,Doctor,1,2,Average
462340,Male,Yes,62,No,Entertainment,1,6,Average
461834,Female,No,42,Yes,Artist,7,2,Low
459677,Male,Yes,25,Yes,Artist,8,2,Average
465148,Male,No,31,No,Artist,1,,Low
467911,Male,Yes,61,Yes,Healthcare,1,4,Low
462981,Female,No,26,No,Homemaker,8,1,Low
463055,Female,No,27,Yes,Doctor,1,4,Low
461884,Female,Yes,40,Yes,Artist,0,2,Low
467834,Female,No,23,No,Healthcare,0,4,Low
463019,Male,Yes,45,Yes,Executive,0,4,High
466996,Female,No,37,Yes,Artist,9,1,Low
463026,Male,Yes,28,Yes,Doctor,,2,Low
459479,Male,Yes,70,No,Marketing,1,2,Low
465565,Male,Yes,37,Yes,Artist,1,2,Average
459523,Female,No,19,No,Doctor,1,4,Low
464707,Male,Yes,48,No,,1,4,Average
466796,Male,,56,Yes,Artist,0,5,Average
462977,Male,Yes,36,No,Artist,,3,Average
462369,Male,Yes,63,No,Entertainment,1,5,Average
463053,Female,Yes,68,Yes,Artist,1,2,Average
462139,Female,No,27,Yes,Healthcare,1,4,Low
460922,Male,No,30,Yes,Entertainment,1,3,Low
